Waktu(s),ID_Agen,Tipe_Agen,ID_Edge,Fungsi_Edge
492.80,Ped2.20,Pedestrian,:J5_w1,walkingarea
492.90,CyanCar.26,Vehicle,E4,normal
492.90,CyanCar.27,Vehicle,-E6,normal
492.90,RedCar.25,Vehicle,E6,normal
492.90,RedCar.26,Vehicle,E6,normal
492.90,RedCar.27,Vehicle,-E4,normal
492.90,Ped1.17,Pedestrian,-E4,normal
492.90,Ped1.18,Pedestrian,-E4,normal
492.90,Ped1.19,Pedestrian,-E4,normal
492.90,Ped1.20,Pedestrian,:J5_w3,walkingarea
492.90,Ped2.17,Pedestrian,-E6,normal
492.90,Ped2.18,Pedestrian,-E6,normal
492.90,Ped2.19,Pedestrian,-E6,normal
492.90,Ped2.20,Pedestrian,:J5_w1,walkingarea
493.00,CyanCar.26,Vehicle,E4,normal
493.00,CyanCar.27,Vehicle,-E6,normal
493.00,RedCar.25,Vehicle,E6,normal
493.00,RedCar.26,Vehicle,E6,normal
493.00,RedCar.27,Vehicle,-E4,normal
493.00,Ped1.17,Pedestrian,-E4,normal
493.00,Ped1.18,Pedestrian,-E4,normal
493.00,Ped1.19,Pedestrian,-E4,normal
493.00,Ped1.20,Pedestrian,:J5_w3,walkingarea
493.00,Ped2.17,Pedestrian,-E6,normal
493.00,Ped2.18,Pedestrian,-E6,normal
493.00,Ped2.19,Pedestrian,-E6,normal
493.00,Ped2.20,Pedestrian,:J5_w1,walkingarea
493.10,CyanCar.26,Vehicle,E4,normal
493.10,CyanCar.27,Vehicle,-E6,normal
493.10,RedCar.25,Vehicle,E6,normal
493.10,RedCar.26,Vehicle,E6,normal
493.10,RedCar.27,Vehicle,-E4,normal
493.10,Ped1.17,Pedestrian,-E4,normal
493.10,Ped1.18,Pedestrian,-E4,normal
493.10,Ped1.19,Pedestrian,-E4,normal
493.10,Ped1.20,Pedestrian,:J5_w3,walkingarea
493.10,Ped2.17,Pedestrian,-E6,normal
493.10,Ped2.18,Pedestrian,-E6,normal
493.10,Ped2.19,Pedestrian,-E6,normal
493.10,Ped2.20,Pedestrian,:J5_w1,walkingarea
493.20,CyanCar.26,Vehicle,E4,normal
493.20,CyanCar.27,Vehicle,-E6,normal
493.20,RedCar.25,Vehicle,E6,normal
493.20,RedCar.26,Vehicle,E6,normal
493.20,RedCar.27,Vehicle,-E4,normal
493.20,Ped1.17,Pedestrian,-E4,normal
493.20,Ped1.18,Pedestrian,-E4,normal
493.20,Ped1.19,Pedestrian,-E4,normal
493.20,Ped1.20,Pedestrian,:J5_w3,walkingarea
493.20,Ped2.17,Pedestrian,-E6,normal
493.20,Ped2.18,Pedestrian,-E6,normal
493.20,Ped2.19,Pedestrian,-E6,normal
493.20,Ped2.20,Pedestrian,:J5_w1,walkingarea
493.30,CyanCar.26,Vehicle,E4,normal
493.30,CyanCar.27,Vehicle,-E6,normal
493.30,RedCar.25,Vehicle,E6,normal
493.30,RedCar.26,Vehicle,E6,normal
493.30,RedCar.27,Vehicle,-E4,normal
493.30,Ped1.17,Pedestrian,-E4,normal
493.30,Ped1.18,Pedestrian,-E4,normal
493.30,Ped1.19,Pedestrian,-E4,normal
493.30,Ped1.20,Pedestrian,:J5_w3,walkingarea
493.30,Ped2.17,Pedestrian,-E6,normal
493.30,Ped2.18,Pedestrian,-E6,normal
493.30,Ped2.19,Pedestrian,-E6,normal
493.30,Ped2.20,Pedestrian,:J5_w1,walkingarea
493.40,CyanCar.26,Vehicle,E4,normal
493.40,CyanCar.27,Vehicle,-E6,normal
493.40,RedCar.25,Vehicle,E6,normal
493.40,RedCar.26,Vehicle,E6,normal
493.40,RedCar.27,Vehicle,-E4,normal
493.40,Ped1.17,Pedestrian,-E4,normal
493.40,Ped1.18,Pedestrian,-E4,normal
493.40,Ped1.19,Pedestrian,-E4,normal
493.40,Ped1.20,Pedestrian,:J5_w3,walkingarea
493.40,Ped2.17,Pedestrian,-E6,normal
493.40,Ped2.18,Pedestrian,-E6,normal
493.40,Ped2.19,Pedestrian,-E6,normal
493.40,Ped2.20,Pedestrian,:J5_w1,walkingarea
493.50,CyanCar.26,Vehicle,E4,normal
493.50,CyanCar.27,Vehicle,-E6,normal
493.50,RedCar.25,Vehicle,E6,normal
493.50,RedCar.26,Vehicle,E6,normal
493.50,RedCar.27,Vehicle,-E4,normal
493.50,Ped1.17,Pedestrian,-E4,normal
493.50,Ped1.18,Pedestrian,-E4,normal
493.50,Ped1.19,Pedestrian,-E4,normal
493.50,Ped1.20,Pedestrian,:J5_w3,walkingarea
493.50,Ped2.17,Pedestrian,-E6,normal
493.50,Ped2.18,Pedestrian,-E6,normal
493.50,Ped2.19,Pedestrian,-E6,normal
493.50,Ped2.20,Pedestrian,:J5_w1,walkingarea
493.60,CyanCar.26,Vehicle,E4,normal
493.60,CyanCar.27,Vehicle,-E6,normal
493.60,RedCar.26,Vehicle,E6,normal
493.60,RedCar.27,Vehicle,-E4,normal
493.60,Ped1.17,Pedestrian,-E4,normal
493.60,Ped1.18,Pedestrian,-E4,normal
493.60,Ped1.19,Pedestrian,-E4,normal
493.60,Ped1.20,Pedestrian,:J5_w3,walkingarea
493.60,Ped2.17,Pedestrian,-E6,normal
493.60,Ped2.18,Pedestrian,-E6,normal
493.60,Ped2.19,Pedestrian,-E6,normal
493.60,Ped2.20,Pedestrian,:J5_w1,walkingarea
493.70,CyanCar.26,Vehicle,E4,normal
493.70,CyanCar.27,Vehicle,-E6,normal
493.70,RedCar.26,Vehicle,E6,normal
493.70,RedCar.27,Vehicle,-E4,normal
493.70,Ped1.17,Pedestrian,-E4,normal
493.70,Ped1.18,Pedestrian,-E4,normal
493.70,Ped1.19,Pedestrian,-E4,normal
493.70,Ped1.20,Pedestrian,:J5_w3,walkingarea
493.70,Ped2.17,Pedestrian,-E6,normal
493.70,Ped2.18,Pedestrian,-E6,normal
493.70,Ped2.19,Pedestrian,-E6,normal
493.70,Ped2.20,Pedestrian,:J5_w1,walkingarea
493.80,CyanCar.26,Vehicle,E4,normal
493.80,CyanCar.27,Vehicle,-E6,normal
493.80,RedCar.26,Vehicle,E6,normal
493.80,RedCar.27,Vehicle,-E4,normal
493.80,Ped1.17,Pedestrian,-E4,normal
493.80,Ped1.18,Pedestrian,-E4,normal
493.80,Ped1.19,Pedestrian,-E4,normal
493.80,Ped1.20,Pedestrian,:J5_w3,walkingarea
493.80,Ped2.17,Pedestrian,-E6,normal
493.80,Ped2.18,Pedestrian,-E6,normal
493.80,Ped2.19,Pedestrian,-E6,normal
493.80,Ped2.20,Pedestrian,-E6,normal
493.90,CyanCar.26,Vehicle,E4,normal
493.90,CyanCar.27,Vehicle,-E6,normal
493.90,RedCar.26,Vehicle,E6,normal
493.90,RedCar.27,Vehicle,-E4,normal
493.90,Ped1.17,Pedestrian,-E4,normal
493.90,Ped1.18,Pedestrian,-E4,normal
493.90,Ped1.19,Pedestrian,-E4,normal
493.90,Ped1.20,Pedestrian,:J5_w3,walkingarea
493.90,Ped2.17,Pedestrian,-E6,normal
493.90,Ped2.18,Pedestrian,-E6,normal
493.90,Ped2.19,Pedestrian,-E6,normal
493.90,Ped2.20,Pedestrian,-E6,normal
494.00,CyanCar.26,Vehicle,E4,normal
494.00,CyanCar.27,Vehicle,-E6,normal
494.00,RedCar.26,Vehicle,E6,normal
494.00,RedCar.27,Vehicle,-E4,normal
494.00,Ped1.17,Pedestrian,-E4,normal
494.00,Ped1.18,Pedestrian,-E4,normal
494.00,Ped1.19,Pedestrian,-E4,normal
494.00,Ped1.20,Pedestrian,:J5_w3,walkingarea
494.00,Ped2.17,Pedestrian,-E6,normal
494.00,Ped2.18,Pedestrian,-E6,normal
494.00,Ped2.19,Pedestrian,-E6,normal
494.00,Ped2.20,Pedestrian,-E6,normal
494.10,CyanCar.26,Vehicle,E4,normal
494.10,CyanCar.27,Vehicle,-E6,normal
494.10,RedCar.26,Vehicle,E6,normal
494.10,RedCar.27,Vehicle,-E4,normal
494.10,Ped1.17,Pedestrian,-E4,normal
494.10,Ped1.18,Pedestrian,-E4,normal
494.10,Ped1.19,Pedestrian,-E4,normal
494.10,Ped1.20,Pedestrian,:J5_w3,walkingarea
494.10,Ped2.17,Pedestrian,-E6,normal
494.10,Ped2.18,Pedestrian,-E6,normal
494.10,Ped2.19,Pedestrian,-E6,normal
494.10,Ped2.20,Pedestrian,-E6,normal
494.20,CyanCar.26,Vehicle,E4,normal
494.20,CyanCar.27,Vehicle,-E6,normal
494.20,RedCar.26,Vehicle,E6,normal
494.20,RedCar.27,Vehicle,-E4,normal
494.20,Ped1.17,Pedestrian,-E4,normal
494.20,Ped1.18,Pedestrian,-E4,normal
494.20,Ped1.19,Pedestrian,-E4,normal
494.20,Ped1.20,Pedestrian,:J5_w3,walkingarea
494.20,Ped2.17,Pedestrian,-E6,normal
494.20,Ped2.18,Pedestrian,-E6,normal
494.20,Ped2.19,Pedestrian,-E6,normal
494.20,Ped2.20,Pedestrian,-E6,normal
494.30,CyanCar.26,Vehicle,E4,normal
494.30,CyanCar.27,Vehicle,-E6,normal
494.30,RedCar.26,Vehicle,E6,normal
494.30,RedCar.27,Vehicle,-E4,normal
494.30,Ped1.17,Pedestrian,-E4,normal
494.30,Ped1.18,Pedestrian,-E4,normal
494.30,Ped1.19,Pedestrian,-E4,normal
494.30,Ped1.20,Pedestrian,:J5_w3,walkingarea
494.30,Ped2.17,Pedestrian,-E6,normal
494.30,Ped2.18,Pedestrian,-E6,normal
494.30,Ped2.19,Pedestrian,-E6,normal
494.30,Ped2.20,Pedestrian,-E6,normal
494.40,CyanCar.26,Vehicle,E4,normal
494.40,CyanCar.27,Vehicle,-E6,normal
494.40,RedCar.26,Vehicle,E6,normal
494.40,RedCar.27,Vehicle,-E4,normal
494.40,Ped1.17,Pedestrian,-E4,normal
494.40,Ped1.18,Pedestrian,-E4,normal
494.40,Ped1.19,Pedestrian,-E4,normal
494.40,Ped1.20,Pedestrian,:J5_w3,walkingarea
494.40,Ped2.17,Pedestrian,-E6,normal
494.40,Ped2.18,Pedestrian,-E6,normal
494.40,Ped2.19,Pedestrian,-E6,normal
494.40,Ped2.20,Pedestrian,-E6,normal
494.50,CyanCar.26,Vehicle,E4,normal
494.50,CyanCar.27,Vehicle,-E6,normal
494.50,RedCar.26,Vehicle,E6,normal
494.50,RedCar.27,Vehicle,-E4,normal
494.50,Ped1.17,Pedestrian,-E4,normal
494.50,Ped1.18,Pedestrian,-E4,normal
494.50,Ped1.19,Pedestrian,-E4,normal
494.50,Ped1.20,Pedestrian,:J5_w3,walkingarea
494.50,Ped2.17,Pedestrian,-E6,normal
494.50,Ped2.18,Pedestrian,-E6,normal
494.50,Ped2.19,Pedestrian,-E6,normal
494.50,Ped2.20,Pedestrian,-E6,normal
494.60,CyanCar.26,Vehicle,E4,normal
494.60,CyanCar.27,Vehicle,-E6,normal
494.60,RedCar.26,Vehicle,E6,normal
494.60,RedCar.27,Vehicle,-E4,normal
494.60,Ped1.17,Pedestrian,-E4,normal
494.60,Ped1.18,Pedestrian,-E4,normal
494.60,Ped1.19,Pedestrian,-E4,normal
494.60,Ped1.20,Pedestrian,:J5_w3,walkingarea
494.60,Ped2.17,Pedestrian,-E6,normal
494.60,Ped2.18,Pedestrian,-E6,normal
494.60,Ped2.19,Pedestrian,-E6,normal
494.60,Ped2.20,Pedestrian,-E6,normal
494.70,CyanCar.26,Vehicle,E4,normal
494.70,CyanCar.27,Vehicle,-E6,normal
494.70,RedCar.26,Vehicle,E6,normal
494.70,RedCar.27,Vehicle,-E4,normal
494.70,Ped1.17,Pedestrian,-E4,normal
494.70,Ped1.18,Pedestrian,-E4,normal
494.70,Ped1.19,Pedestrian,-E4,normal
494.70,Ped1.20,Pedestrian,:J5_w3,walkingarea
494.70,Ped2.17,Pedestrian,-E6,normal
494.70,Ped2.18,Pedestrian,-E6,normal
494.70,Ped2.19,Pedestrian,-E6,normal
494.70,Ped2.20,Pedestrian,-E6,normal
494.80,CyanCar.26,Vehicle,E4,normal
494.80,CyanCar.27,Vehicle,-E6,normal
494.80,RedCar.26,Vehicle,E6,normal
494.80,RedCar.27,Vehicle,-E4,normal
494.80,Ped1.17,Pedestrian,-E4,normal
494.80,Ped1.18,Pedestrian,-E4,normal
494.80,Ped1.19,Pedestrian,-E4,normal
494.80,Ped1.20,Pedestrian,:J5_w3,walkingarea
494.80,Ped2.17,Pedestrian,-E6,normal
494.80,Ped2.18,Pedestrian,-E6,normal
494.80,Ped2.19,Pedestrian,-E6,normal
494.80,Ped2.20,Pedestrian,-E6,normal
494.90,CyanCar.26,Vehicle,E4,normal
494.90,CyanCar.27,Vehicle,-E6,normal
494.90,RedCar.26,Vehicle,E6,normal
494.90,RedCar.27,Vehicle,-E4,normal
494.90,Ped1.17,Pedestrian,-E4,normal
494.90,Ped1.18,Pedestrian,-E4,normal
494.90,Ped1.19,Pedestrian,-E4,normal
494.90,Ped1.20,Pedestrian,-E4,normal
494.90,Ped2.17,Pedestrian,-E6,normal
494.90,Ped2.18,Pedestrian,-E6,normal
494.90,Ped2.19,Pedestrian,-E6,normal
494.90,Ped2.20,Pedestrian,-E6,normal
495.00,CyanCar.26,Vehicle,E4,normal
495.00,CyanCar.27,Vehicle,-E6,normal
495.00,RedCar.26,Vehicle,E6,normal
495.00,RedCar.27,Vehicle,-E4,normal
495.00,Ped1.17,Pedestrian,-E4,normal
495.00,Ped1.18,Pedestrian,-E4,normal
495.00,Ped1.19,Pedestrian,-E4,normal
495.00,Ped1.20,Pedestrian,-E4,normal
495.00,Ped2.17,Pedestrian,-E6,normal
495.00,Ped2.18,Pedestrian,-E6,normal
495.00,Ped2.19,Pedestrian,-E6,normal
495.00,Ped2.20,Pedestrian,-E6,normal
495.10,CyanCar.26,Vehicle,E4,normal
495.10,CyanCar.27,Vehicle,-E6,normal
495.10,RedCar.26,Vehicle,E6,normal
495.10,RedCar.27,Vehicle,-E4,normal
495.10,Ped1.17,Pedestrian,-E4,normal
495.10,Ped1.18,Pedestrian,-E4,normal
495.10,Ped1.19,Pedestrian,-E4,normal
495.10,Ped1.20,Pedestrian,-E4,normal
495.10,Ped2.17,Pedestrian,-E6,normal
495.10,Ped2.18,Pedestrian,-E6,normal
495.10,Ped2.19,Pedestrian,-E6,normal
495.10,Ped2.20,Pedestrian,-E6,normal
495.20,CyanCar.26,Vehicle,E4,normal
495.20,CyanCar.27,Vehicle,-E6,normal
495.20,RedCar.26,Vehicle,E6,normal
495.20,RedCar.27,Vehicle,-E4,normal
495.20,Ped1.17,Pedestrian,-E4,normal
495.20,Ped1.18,Pedestrian,-E4,normal
495.20,Ped1.19,Pedestrian,-E4,normal
495.20,Ped1.20,Pedestrian,-E4,normal
495.20,Ped2.17,Pedestrian,-E6,normal
495.20,Ped2.18,Pedestrian,-E6,normal
495.20,Ped2.19,Pedestrian,-E6,normal
495.20,Ped2.20,Pedestrian,-E6,normal
495.30,CyanCar.26,Vehicle,E4,normal
495.30,CyanCar.27,Vehicle,-E6,normal
495.30,RedCar.26,Vehicle,E6,normal
495.30,RedCar.27,Vehicle,-E4,normal
495.30,Ped1.17,Pedestrian,-E4,normal
495.30,Ped1.18,Pedestrian,-E4,normal
495.30,Ped1.19,Pedestrian,-E4,normal
495.30,Ped1.20,Pedestrian,-E4,normal
495.30,Ped2.17,Pedestrian,-E6,normal
495.30,Ped2.18,Pedestrian,-E6,normal
495.30,Ped2.19,Pedestrian,-E6,normal
495.30,Ped2.20,Pedestrian,-E6,normal
495.40,CyanCar.26,Vehicle,E4,normal
495.40,CyanCar.27,Vehicle,-E6,normal
495.40,RedCar.26,Vehicle,E6,normal
495.40,RedCar.27,Vehicle,-E4,normal
495.40,Ped1.17,Pedestrian,-E4,normal
495.40,Ped1.18,Pedestrian,-E4,normal
495.40,Ped1.19,Pedestrian,-E4,normal
495.40,Ped1.20,Pedestrian,-E4,normal
495.40,Ped2.17,Pedestrian,-E6,normal
495.40,Ped2.18,Pedestrian,-E6,normal
495.40,Ped2.19,Pedestrian,-E6,normal
495.40,Ped2.20,Pedestrian,-E6,normal
495.50,CyanCar.26,Vehicle,E4,normal
495.50,CyanCar.27,Vehicle,-E6,normal
495.50,RedCar.26,Vehicle,E6,normal
495.50,RedCar.27,Vehicle,-E4,normal
495.50,Ped1.17,Pedestrian,-E4,normal
495.50,Ped1.18,Pedestrian,-E4,normal
495.50,Ped1.19,Pedestrian,-E4,normal
495.50,Ped1.20,Pedestrian,-E4,normal
495.50,Ped2.17,Pedestrian,-E6,normal
495.50,Ped2.18,Pedestrian,-E6,normal
495.50,Ped2.19,Pedestrian,-E6,normal
495.50,Ped2.20,Pedestrian,-E6,normal
495.60,CyanCar.26,Vehicle,E4,normal
495.60,CyanCar.27,Vehicle,-E6,normal
495.60,RedCar.26,Vehicle,E6,normal
495.60,RedCar.27,Vehicle,-E4,normal
495.60,Ped1.17,Pedestrian,-E4,normal
495.60,Ped1.18,Pedestrian,-E4,normal
495.60,Ped1.19,Pedestrian,-E4,normal
495.60,Ped1.20,Pedestrian,-E4,normal
495.60,Ped2.17,Pedestrian,-E6,normal
495.60,Ped2.18,Pedestrian,-E6,normal
495.60,Ped2.19,Pedestrian,-E6,normal
495.60,Ped2.20,Pedestrian,-E6,normal
495.70,CyanCar.26,Vehicle,E4,normal
495.70,CyanCar.27,Vehicle,-E6,normal
495.70,RedCar.26,Vehicle,E6,normal
495.70,RedCar.27,Vehicle,-E4,normal
495.70,Ped1.17,Pedestrian,-E4,normal
495.70,Ped1.18,Pedestrian,-E4,normal
495.70,Ped1.19,Pedestrian,-E4,normal
495.70,Ped1.20,Pedestrian,-E4,normal
495.70,Ped2.17,Pedestrian,-E6,normal
495.70,Ped2.18,Pedestrian,-E6,normal
495.70,Ped2.19,Pedestrian,-E6,normal
495.70,Ped2.20,Pedestrian,-E6,normal
495.80,CyanCar.26,Vehicle,E4,normal
495.80,CyanCar.27,Vehicle,-E6,normal
495.80,RedCar.26,Vehicle,E6,normal
495.80,RedCar.27,Vehicle,-E4,normal
495.80,Ped1.17,Pedestrian,-E4,normal
495.80,Ped1.18,Pedestrian,-E4,normal
495.80,Ped1.19,Pedestrian,-E4,normal
495.80,Ped1.20,Pedestrian,-E4,normal
495.80,Ped2.17,Pedestrian,-E6,normal
495.80,Ped2.18,Pedestrian,-E6,normal
495.80,Ped2.19,Pedestrian,-E6,normal
495.80,Ped2.20,Pedestrian,-E6,normal
495.90,CyanCar.26,Vehicle,E4,normal
495.90,CyanCar.27,Vehicle,-E6,normal
495.90,RedCar.26,Vehicle,E6,normal
495.90,RedCar.27,Vehicle,-E4,normal
495.90,Ped1.17,Pedestrian,-E4,normal
495.90,Ped1.18,Pedestrian,-E4,normal
495.90,Ped1.19,Pedestrian,-E4,normal
495.90,Ped1.20,Pedestrian,-E4,normal
495.90,Ped2.17,Pedestrian,-E6,normal
495.90,Ped2.18,Pedestrian,-E6,normal
495.90,Ped2.19,Pedestrian,-E6,normal
495.90,Ped2.20,Pedestrian,-E6,normal
496.00,CyanCar.26,Vehicle,E4,normal
496.00,CyanCar.27,Vehicle,-E6,normal
496.00,RedCar.26,Vehicle,E6,normal
496.00,RedCar.27,Vehicle,-E4,normal
496.00,Ped1.17,Pedestrian,-E4,normal
496.00,Ped1.18,Pedestrian,-E4,normal
496.00,Ped1.19,Pedestrian,-E4,normal
496.00,Ped1.20,Pedestrian,-E4,normal
496.00,Ped2.17,Pedestrian,-E6,normal
496.00,Ped2.18,Pedestrian,-E6,normal
496.00,Ped2.19,Pedestrian,-E6,normal
496.00,Ped2.20,Pedestrian,-E6,normal
496.10,CyanCar.26,Vehicle,E4,normal
496.10,CyanCar.27,Vehicle,-E6,normal
496.10,RedCar.26,Vehicle,E6,normal
496.10,RedCar.27,Vehicle,-E4,normal
496.10,Ped1.17,Pedestrian,-E4,normal
496.10,Ped1.18,Pedestrian,-E4,normal
496.10,Ped1.19,Pedestrian,-E4,normal
496.10,Ped1.20,Pedestrian,-E4,normal
496.10,Ped2.18,Pedestrian,-E6,normal
496.10,Ped2.19,Pedestrian,-E6,normal
496.10,Ped2.20,Pedestrian,-E6,normal
496.20,CyanCar.26,Vehicle,E4,normal
496.20,CyanCar.27,Vehicle,-E6,normal
496.20,RedCar.26,Vehicle,E6,normal
496.20,RedCar.27,Vehicle,-E4,normal
496.20,Ped1.17,Pedestrian,-E4,normal
496.20,Ped1.18,Pedestrian,-E4,normal
496.20,Ped1.19,Pedestrian,-E4,normal
496.20,Ped1.20,Pedestrian,-E4,normal
496.20,Ped2.18,Pedestrian,-E6,normal
496.20,Ped2.19,Pedestrian,-E6,normal
496.20,Ped2.20,Pedestrian,-E6,normal
496.30,CyanCar.26,Vehicle,E4,normal
496.30,CyanCar.27,Vehicle,-E6,normal
496.30,RedCar.26,Vehicle,E6,normal
496.30,RedCar.27,Vehicle,-E4,normal
496.30,Ped1.17,Pedestrian,-E4,normal
496.30,Ped1.18,Pedestrian,-E4,normal
496.30,Ped1.19,Pedestrian,-E4,normal
496.30,Ped1.20,Pedestrian,-E4,normal
496.30,Ped2.18,Pedestrian,-E6,normal
496.30,Ped2.19,Pedestrian,-E6,normal
496.30,Ped2.20,Pedestrian,-E6,normal
496.40,CyanCar.26,Vehicle,E4,normal
496.40,CyanCar.27,Vehicle,-E6,normal
496.40,RedCar.26,Vehicle,E6,normal
496.40,RedCar.27,Vehicle,-E4,normal
496.40,Ped1.17,Pedestrian,-E4,normal
496.40,Ped1.18,Pedestrian,-E4,normal
496.40,Ped1.19,Pedestrian,-E4,normal
496.40,Ped1.20,Pedestrian,-E4,normal
496.40,Ped2.18,Pedestrian,-E6,normal
496.40,Ped2.19,Pedestrian,-E6,normal
496.40,Ped2.20,Pedestrian,-E6,normal
496.50,CyanCar.26,Vehicle,E4,normal
496.50,CyanCar.27,Vehicle,-E6,normal
496.50,RedCar.26,Vehicle,E6,normal
496.50,RedCar.27,Vehicle,-E4,normal
496.50,Ped1.17,Pedestrian,-E4,normal
496.50,Ped1.18,Pedestrian,-E4,normal
496.50,Ped1.19,Pedestrian,-E4,normal
496.50,Ped1.20,Pedestrian,-E4,normal
496.50,Ped2.18,Pedestrian,-E6,normal
496.50,Ped2.19,Pedestrian,-E6,normal
496.50,Ped2.20,Pedestrian,-E6,normal
496.60,CyanCar.26,Vehicle,E4,normal
496.60,CyanCar.27,Vehicle,-E6,normal
496.60,RedCar.26,Vehicle,E6,normal
496.60,RedCar.27,Vehicle,-E4,normal
496.60,Ped1.17,Pedestrian,-E4,normal
496.60,Ped1.18,Pedestrian,-E4,normal
496.60,Ped1.19,Pedestrian,-E4,normal
496.60,Ped1.20,Pedestrian,-E4,normal
496.60,Ped2.18,Pedestrian,-E6,normal
496.60,Ped2.19,Pedestrian,-E6,normal
496.60,Ped2.20,Pedestrian,-E6,normal
496.70,CyanCar.26,Vehicle,E4,normal
496.70,CyanCar.27,Vehicle,-E6,normal
496.70,RedCar.26,Vehicle,E6,normal
496.70,RedCar.27,Vehicle,-E4,normal
496.70,Ped1.17,Pedestrian,-E4,normal
496.70,Ped1.18,Pedestrian,-E4,normal
496.70,Ped1.19,Pedestrian,-E4,normal
496.70,Ped1.20,Pedestrian,-E4,normal
496.70,Ped2.18,Pedestrian,-E6,normal
496.70,Ped2.19,Pedestrian,-E6,normal
496.70,Ped2.20,Pedestrian,-E6,normal
496.80,CyanCar.26,Vehicle,E4,normal
496.80,CyanCar.27,Vehicle,-E6,normal
496.80,RedCar.26,Vehicle,E6,normal
496.80,RedCar.27,Vehicle,-E4,normal
496.80,Ped1.17,Pedestrian,-E4,normal
496.80,Ped1.18,Pedestrian,-E4,normal
496.80,Ped1.19,Pedestrian,-E4,normal
496.80,Ped1.20,Pedestrian,-E4,normal
496.80,Ped2.18,Pedestrian,-E6,normal
496.80,Ped2.19,Pedestrian,-E6,normal
496.80,Ped2.20,Pedestrian,-E6,normal
496.90,CyanCar.26,Vehicle,E4,normal
496.90,CyanCar.27,Vehicle,-E6,normal
496.90,RedCar.26,Vehicle,E6,normal
496.90,RedCar.27,Vehicle,-E4,normal
496.90,Ped1.17,Pedestrian,-E4,normal
496.90,Ped1.18,Pedestrian,-E4,normal
496.90,Ped1.19,Pedestrian,-E4,normal
496.90,Ped1.20,Pedestrian,-E4,normal
496.90,Ped2.18,Pedestrian,-E6,normal
496.90,Ped2.19,Pedestrian,-E6,normal
496.90,Ped2.20,Pedestrian,-E6,normal
497.00,CyanCar.26,Vehicle,E4,normal
497.00,CyanCar.27,Vehicle,-E6,normal
497.00,RedCar.26,Vehicle,E6,normal
497.00,RedCar.27,Vehicle,-E4,normal
497.00,Ped1.17,Pedestrian,-E4,normal
497.00,Ped1.18,Pedestrian,-E4,normal
497.00,Ped1.19,Pedestrian,-E4,normal
497.00,Ped1.20,Pedestrian,-E4,normal
497.00,Ped2.18,Pedestrian,-E6,normal
497.00,Ped2.19,Pedestrian,-E6,normal
497.00,Ped2.20,Pedestrian,-E6,normal
497.10,CyanCar.26,Vehicle,E4,normal
497.10,CyanCar.27,Vehicle,-E6,normal
497.10,RedCar.26,Vehicle,E6,normal
497.10,RedCar.27,Vehicle,-E4,normal
497.10,Ped1.17,Pedestrian,-E4,normal
497.10,Ped1.18,Pedestrian,-E4,normal
497.10,Ped1.19,Pedestrian,-E4,normal
497.10,Ped1.20,Pedestrian,-E4,normal
497.10,Ped2.18,Pedestrian,-E6,normal
497.10,Ped2.19,Pedestrian,-E6,normal
497.10,Ped2.20,Pedestrian,-E6,normal
497.20,CyanCar.26,Vehicle,E4,normal
497.20,CyanCar.27,Vehicle,-E6,normal
497.20,RedCar.26,Vehicle,E6,normal
497.20,RedCar.27,Vehicle,-E4,normal
497.20,Ped1.17,Pedestrian,-E4,normal
497.20,Ped1.18,Pedestrian,-E4,normal
497.20,Ped1.19,Pedestrian,-E4,normal
497.20,Ped1.20,Pedestrian,-E4,normal
497.20,Ped2.18,Pedestrian,-E6,normal
497.20,Ped2.19,Pedestrian,-E6,normal
497.20,Ped2.20,Pedestrian,-E6,normal
497.30,CyanCar.26,Vehicle,E4,normal
497.30,CyanCar.27,Vehicle,-E6,normal
497.30,RedCar.26,Vehicle,E6,normal
497.30,RedCar.27,Vehicle,-E4,normal
497.30,Ped1.17,Pedestrian,-E4,normal
497.30,Ped1.18,Pedestrian,-E4,normal
497.30,Ped1.19,Pedestrian,-E4,normal
497.30,Ped1.20,Pedestrian,-E4,normal
497.30,Ped2.18,Pedestrian,-E6,normal
497.30,Ped2.19,Pedestrian,-E6,normal
497.30,Ped2.20,Pedestrian,-E6,normal
497.40,CyanCar.26,Vehicle,E4,normal
497.40,CyanCar.27,Vehicle,-E6,normal
497.40,RedCar.26,Vehicle,E6,normal
497.40,RedCar.27,Vehicle,-E4,normal
497.40,Ped1.17,Pedestrian,-E4,normal
497.40,Ped1.18,Pedestrian,-E4,normal
497.40,Ped1.19,Pedestrian,-E4,normal
497.40,Ped1.20,Pedestrian,-E4,normal
497.40,Ped2.18,Pedestrian,-E6,normal
497.40,Ped2.19,Pedestrian,-E6,normal
497.40,Ped2.20,Pedestrian,-E6,normal
497.50,CyanCar.26,Vehicle,E4,normal
497.50,CyanCar.27,Vehicle,-E6,normal
497.50,RedCar.26,Vehicle,E6,normal
497.50,RedCar.27,Vehicle,-E4,normal
497.50,Ped1.17,Pedestrian,-E4,normal
497.50,Ped1.18,Pedestrian,-E4,normal
497.50,Ped1.19,Pedestrian,-E4,normal
497.50,Ped1.20,Pedestrian,-E4,normal
497.50,Ped2.18,Pedestrian,-E6,normal
497.50,Ped2.19,Pedestrian,-E6,normal
497.50,Ped2.20,Pedestrian,-E6,normal
497.60,CyanCar.26,Vehicle,E4,normal
497.60,CyanCar.27,Vehicle,-E6,normal
